Timestamp,Mag_X (uT),Mag_Y (uT),Mag_Z (uT),Mag_Total (uT)
2025-04-29 14:11:53,46.09763227126571,-23.23881905875475,12.78865828705057,53.18443562777862
2025-04-29 14:11:54,46.214557147033034,-23.50190002923122,12.598655363928676,53.3558873439418
2025-04-29 14:11:55,45.527623501900024,-22.756503946214558,12.61327097339959,52.43774955347762
2025-04-29 14:11:56,46.43379128909675,-23.6772873428822,12.715580239695996,53.65069328749587
2025-04-29 14:11:57,46.594562993276824,-24.203449283835134,13.314820228003507,54.16774589618506
2025-04-29 14:11:58,45.264542531423565,-15.726395790704473,9.26629640456007,48.80637851963719
2025-04-29 14:11:59,44.37299035369775,-15.244080678164279,9.090909090909092,47.79109641712469
2025-04-29 14:12:00,44.548377667348724,-11.911721718795674,6.474714995615318,46.56574923023583
2025-04-29 14:12:01,43.934522069570306,-9.397836889798304,6.767027185033616,45.43516506640862
2025-04-29 14:12:02,43.45220695703011,-9.529377375036539,6.299327681964338,44.92866403352314
2025-04-29 14:12:03,44.957614732534346,-9.558608593978368,7.07395498392283,46.5037090973014
2025-04-29 14:12:04,44.27068108740134,-10.055539315989478,5.670856474714996,45.751127724184265
2025-04-29 14:12:05,44.16837182110494,-8.915521777258112,4.866997953814674,45.32128933482119
2025-04-29 14:12:06,43.46682256650102,-9.251680795089156,4.896229172756504,44.709409766558714
2025-04-29 14:12:07,43.61297866121017,-8.506284712072494,5.700087693656825,44.798881537616424
2025-04-29 14:12:08,43.62759427068109,-8.19935691318328,6.0508623209587835,44.80189025548063
2025-04-29 14:12:09,43.70067231803566,-8.550131540485237,5.74393452206957,44.898176958555354
2025-04-29 14:12:10,43.01373867290266,-8.652440806781643,5.305466237942122,44.19495919827923
2025-04-29 14:12:11,43.99298450745396,-7.980122771119556,7.030108155510084,45.26021946470647
2025-04-29 14:12:12,41.435252850043845,-16.720257234726688,5.144694533762058,44.9768280627727
2025-04-29 14:12:13,39.3306050862321,-16.281788950599243,3.8292896813797133,42.739403450971594
2025-04-29 14:12:14,28.80736626717334,-38.61444022215726,7.892429114294067,48.81833448865078
2025-04-29 14:12:15,44.89915229465068,-13.91406021631102,6.635486699795382,47.47172455498669
2025-04-29 14:12:16,44.913767904121606,-15.010230926629639,6.942414498684594,47.86178746022342
2025-04-29 14:12:17,44.09529377375036,-14.893306050862321,6.606255480853552,47.009021576675124
2025-04-29 14:12:18,44.533762057877816,-14.674071908798597,6.95703010815551,47.40236932198698
2025-04-29 14:12:19,39.84215141771411,-14.498684595147617,6.591639871382636,42.907558783687875
2025-04-29 14:12:20,39.622917275650394,-14.045600701549255,7.980122771119556,42.78944767045417
2025-04-29 14:12:21,44.10990938322128,-16.58871674948845,4.326220403390821,47.32426240491727
2025-04-29 14:12:22,43.5399006138556,-16.807950891552178,9.178602747734582,47.5655012276542
2025-04-29 14:12:23,43.45220695703011,-19.39491376790412,8.46243788365975,48.33083719982318
2025-04-29 14:12:24,42.31218941829874,-9.953230049693072,7.234726688102894,44.065059083628306
2025-04-29 14:12:25,33.440514469453376,-32.66588716749489,4.4431452791581405,46.95817002815307
2025-04-29 14:12:26,36.582870505700086,-49.283835135925166,-4.370067231803566,61.53292052025775
2025-04-29 14:12:27,45.81993569131833,-45.32300496930722,-3.288512130955861,64.53259330167847
2025-04-29 14:12:28,44.957614732534346,-45.08915521777258,-3.8877521192633733,63.79132901290123
2025-04-29 14:12:29,45.059923998830754,-45.059923998830754,-3.3469745688395203,63.81219115753091
2025-04-29 14:12:30,45.29377375036539,-44.89915229465068,-3.1569716457176265,63.854727994874345
2025-04-29 14:12:31,45.95147617655656,-44.48991522946507,-3.55159310143233,64.05860233792004
2025-04-29 14:12:32,45.103770827243494,-44.6214557147033,-3.55159310143233,63.54556055692538
2025-04-29 14:12:33,45.35223618824905,-44.504530838935985,-3.273896521484946,63.62544295250071
2025-04-29 14:12:34,45.67377959660918,-44.59222449576147,-3.800058462437884,63.94529750058223
2025-04-29 14:12:35,45.96609178602748,-44.2268342589886,-3.3615901783104354,63.87640214649275
2025-04-29 14:12:36,46.11224788073663,-44.533762057877816,-2.8500438468284126,64.16944847488578
2025-04-29 14:12:37,45.717626425021926,-44.548377667348724,-2.9961999415375624,63.90333741535154
2025-04-29 14:12:38,45.90762934814382,-44.358374744226836,-3.1277404267757962,63.91368087110228
2025-04-29 14:12:39,46.4776381175095,-44.46068401052324,-3.332358959368606,64.40518522525848
2025-04-29 14:12:40,45.4983922829582,-44.28529669687226,-3.376205787781351,63.58215134285253
2025-04-29 14:12:41,45.45454545454545,-44.358374744226836,-3.858520900321544,63.629154449566734
2025-04-29 14:12:42,45.586085939783686,-43.8322128032739,-3.5223618824905,63.33846496223329
2025-04-29 14:12:43,45.29377375036539,-44.782227418883366,-2.9961999415375624,63.76481041480127
2025-04-29 14:12:44,45.2060800935399,-44.16837182110494,-2.192341420637241,63.23955334800811
2025-04-29 14:12:45,45.81993569131833,-44.124524992692194,-2.8500438468284126,63.675450234105995
2025-04-29 14:12:46,45.55685472084186,-44.13914060216311,-2.9085062847120726,63.49921380585452
2025-04-29 14:12:47,46.00993861444022,-44.28529669687226,-3.4200526161940954,63.95153410772957
2025-04-29 14:12:48,45.39608301666179,-44.5191464484069,-2.177725811166326,63.619975192222206
2025-04-29 14:12:49,45.6007015492546,-44.2268342589886,-2.981584332066647,63.595020996029746
2025-04-29 14:12:50,46.44840689856767,-43.919906460099384,-2.8646594562993277,63.989209720697076
2025-04-29 14:12:51,46.30225080385852,-44.124524992692194,-2.981584332066647,64.02938372703083
2025-04-29 14:12:52,46.38994446068401,-44.402221572639576,-3.1423560362467113,64.29197950840884
2025-04-29 14:12:53,46.36071324174218,-43.61297866121017,-3.230049693072201,63.73257299847495
2025-04-29 14:12:54,45.95147617655656,-42.999123063431746,-2.2069570301081556,62.97089332669132
2025-04-29 14:12:55,45.96609178602748,-43.84682841274481,-2.7038877521192632,63.582520907197825
2025-04-29 14:12:56,45.6007015492546,-43.86144402221573,-3.230049693072201,63.35363821058638
2025-04-29 14:12:57,46.00993861444022,-44.2268342589886,-3.58082432037416,63.919868763084835
2025-04-29 14:12:58,46.19994153756212,-43.81759719380298,-2.6308097047646886,63.728624507478685
2025-04-29 14:12:59,45.4983922829582,-44.6214557147033,-3.1423560362467113,63.80479928572548
2025-04-29 14:13:00,45.893013738672906,-44.03683133586671,-2.8938906752411575,63.669347627895796
2025-04-29 14:13:01,45.893013738672906,-43.75913475591932,-3.098509207833967,63.487253397164366
2025-04-29 14:13:02,45.00146156094709,-43.598363051739256,-1.9438760596316866,62.68753829548478
2025-04-29 14:13:03,46.00993861444022,-43.48143817597194,-2.9231218941829873,63.37266412865787
2025-04-29 14:13:04,46.17071031862029,-44.299912306343174,-2.2946506869336454,64.02719846636029
2025-04-29 14:13:05,46.22917275650394,-43.70067231803566,-3.0838935983630518,63.68983886402162
