Time,Temperature (C),Humidity (%),Pressure (hPa),Gas (Ohm),PM10,PM2.5,PM100
1740783440.713193,24.2508984375,44.275078906300934,1001.1385593356422,120677,8,12,12
1740783441.7243292,24.248359375,44.262688277554,1001.1154070248219,121465,8,12,12
1740783442.7354267,24.2458203125,44.256346274301166,1001.0836380523693,122174,8,12,12
1740783443.7465405,24.2411328125,44.23766122884913,1001.0431497859641,122801,8,12,12
1740783444.7601106,24.2376171875,44.225160598953394,1001.0080447609674,123525,8,12,12
1740783445.7726777,24.236640625,44.23714106133889,1000.9771346947548,123891,9,11,12
1740783446.785934,24.2341015625,44.188478432225075,1000.9539835029517,125280,9,11,12
1740783447.7981215,24.235078125,44.170456694389884,1000.9194068750652,125751,9,11,12
1740783448.8108191,24.236640625,44.158548630601665,1000.8857980802203,126702,8,11,11
1740783449.82551,24.2376171875,44.14052997438604,1000.851221292105,126894,8,11,11
1740783450.8429718,24.2411328125,44.12884963277439,1000.8225617077946,126798,8,11,11
1740783451.857566,24.246796875,44.11137556773388,1000.7905569942537,127765,8,11,11
1740783452.8724513,24.25421875,44.14244914226509,1000.7545614270505,128156,8,11,11
1740783453.886335,24.2598828125,44.17332575750677,1000.7294487511188,128254,8,11,11
1740783454.899723,24.267890625,44.162162592419115,1000.7047594953659,129744,8,11,11
1740783455.912267,24.27765625,44.12702797283013,1000.6864192000467,129644,8,11,11
1740783456.9255216,24.28703125,44.049564421391565,1000.6743266488662,131064,8,11,11
1740783457.9381402,24.2969921875,43.972201923865846,1000.6735418372607,131682,8,11,11
1740783458.949973,24.3083203125,43.888994917263,1000.6646733043957,132411,8,11,11
1740783459.9605637,24.321015625,43.79391940205692,1000.6666792967777,131890,8,11,11
1740783460.9716523,24.337421875,43.69329157585095,1000.673089112004,133360,8,11,11
1740783461.98277,24.3528515625,43.61670892883943,1000.6692673166131,133466,8,11,11
1740783462.9938643,24.3700390625,43.52831321390603,1000.6683469147622,134430,8,11,11
1740783464.0064533,24.3868359375,43.43991524910511,1000.6685038505361,134430,8,11,11
1740783465.0191915,24.4005078125,43.35722001742742,1000.668670757486,135190,8,11,11
1740783466.0321457,24.4141796875,43.25652128117581,1000.6688368416064,136179,8,11,11
1740783467.0454178,24.4301953125,43.15614576477891,1000.6659767108978,136179,8,11,11
1740783468.057797,24.443671875,43.09758814067119,1000.6537514077886,136623,8,11,11
1740783469.0705507,24.4555859375,43.03286571974256,1000.6613556425202,136179,8,11,11
1740783470.0836549,24.46515625,42.96189720009942,1000.6564701781156,137521,8,11,11
1740783471.0967467,24.4716015625,42.86660189098479,1000.6584922014438,137408,8,11,11
1740783472.109911,24.4755078125,42.77107243415295,1000.6597698408327,137747,8,11,11
1740783473.123,24.47921875,42.66358885597332,1000.6590009974591,138659,8,11,11
1740783474.136262,24.481171875,42.59191238865954,1000.6691215687556,138774,8,11,11
1740783475.1496916,24.4782421875,42.53169278153376,1000.6625605089407,140050,8,11,11
1740783476.1627357,24.474140625,42.4953083529514,1000.6609604208247,140285,8,11,12
1740783477.1758168,24.4708203125,42.46500538240403,1000.6658219874065,140402,8,11,12
1740783478.1888802,24.4688671875,42.45880073713869,1000.6677690171128,141470,8,11,12
1740783479.2021315,24.4503125,42.46270249525206,1000.6560964329958,141949,9,12,12
1740783480.214909,24.4231640625,42.42374953728175,1000.6457479823448,142432,9,12,12
1740783481.2279181,24.390546875,42.3602708350457,1000.6453282236158,144024,9,12,12
1740783482.2410624,24.3565625,42.302648724790394,1000.6391989381975,144272,9,12,13
1740783483.2541308,24.3184765625,42.24459496079535,1000.6383569395387,144896,9,12,13
1740783484.2671402,24.27765625,42.18029035333418,1000.6347164899373,145652,9,12,13
1740783485.2801485,24.2387890625,42.128179161253726,1000.6446345434052,146673,10,14,15
1740783486.2921498,24.1989453125,42.08792127090962,1000.6563782711634,147188,10,14,15
1740783487.303192,24.15578125,42.04730996708506,1000.6729680494309,146673,10,14,15
1740783488.314276,24.115546875,42.02493886582701,1000.6926636223437,148099,11,16,16
1740783489.325389,24.0755078125,41.97873657375878,1000.7143951140828,148099,11,16,16
1740783490.3366396,24.031171875,41.96785614651501,1000.7324638704697,148889,11,16,16
1740783491.3491657,23.9903515625,41.95736881158079,1000.7425483987478,148757,11,17,17
1740783492.3622077,23.9501171875,41.958874478376515,1000.755314920607,149021,11,17,17
1740783493.3755214,23.908515625,41.960229814047146,1000.7692585739337,149021,11,17,17
1740783494.3884535,23.866328125,41.973446031441,1000.7805022193982,150359,11,18,18
1740783495.401592,23.8251171875,41.99273391271388,1000.7847391337104,151173,11,18,18
1740783496.4146101,23.7864453125,42.012304194457506,1000.7983303666825,150765,11,19,19
1740783497.4276044,23.7471875,42.04373852290667,1000.8092229587169,151447,12,20,21
1740783498.4405353,23.707734375,42.08708495009351,1000.823228438533,151584,12,20,21
1740783499.4527707,23.6696484375,42.136557269868426,1000.8360414655065,152550,12,20,21
1740783500.4641025,23.6344921875,42.19830210851646,1000.848524039429,152828,13,21,21
1740783501.4750106,23.6008984375,42.24829755097865,1000.858417742602,153108,13,21,21
1740783502.4861238,23.5637890625,42.29194198453285,1000.8728229514205,153108,13,21,21
1740783503.497156,23.527265625,42.34163236376743,1000.883024756986,153670,14,23,23
1740783504.509857,23.49171875,42.37351986115754,1000.9034408220746,154094,14,23,23
1740783505.5227768,23.4571484375,42.423444828346746,1000.9185786709386,154094,14,23,23
1740783506.53581,23.4196484375,42.4730546580194,1000.9357500620755,153811,15,24,24
1740783507.547439,23.3794140625,42.50443684496375,1000.9535548636636,154663,15,24,24
1740783508.5592358,23.3434765625,42.560216769445894,1000.9818980162275,154806,15,24,24
1740783509.5716548,23.30734375,42.65786122055842,1001.004746704237,156250,15,25,25
1740783510.5845418,23.27453125,42.983540143009584,1001.0124292147109,155380,15,25,25
1740783511.598106,23.2503125,42.75321799746126,1001.01022992817,156688,15,25,25
1740783512.6110635,23.2395703125,42.7520173050225,1001.032038960568,155814,15,24,24
1740783513.624216,23.2321484375,42.793089710351914,1001.0438526696656,155959,15,24,24
1740783514.6373954,23.22296875,42.83397472582198,1001.0579202944863,156542,15,24,24
1740783515.6505046,23.210078125,42.856485714710054,1001.0710107227513,156104,14,24,25
1740783516.6635249,23.1940625,42.872659705643585,1001.0909746925468,156542,14,24,25
1740783517.6765492,23.172578125,42.906192278879836,1001.1053309955029,156396,14,24,25
1740783518.6896741,23.151484375,42.95175687369993,1001.1220509865417,157870,15,23,24
1740783519.7021194,23.127265625,42.97900242267217,1001.1284368141285,157129,15,23,24
1740783520.714926,23.101875,43.02410055388744,1001.1466434786148,157721,15,23,24
1740783521.727949,23.0747265625,43.057020572413094,1001.1722591360801,158617,14,23,24
1740783522.740213,23.0489453125,43.0960947224885,1001.1846498029563,158467,14,23,24
1740783523.7530706,23.02140625,43.128981071831035,1001.1992883275551,159221,14,23,24
1740783524.766145,22.99328125,43.19179895701494,1001.2043524181146,158768,15,23,23
1740783525.7792807,22.967109375,43.22485298918341,1001.2074846426605,159524,15,23,23
1740783526.7923975,22.9423046875,43.2820715460557,1001.2077163115579,159524,15,23,23
1740783527.8055305,22.9243359375,43.3460805437923,1001.2072188491626,159524,14,22,23
1740783528.8186443,22.910859375,43.398605809107856,1001.2038351240699,158918,14,22,23
1740783529.8317244,22.899921875,43.475464800133096,1001.1857348207377,158467,14,22,23
1740783530.8492923,22.8903515625,43.53447884848219,1001.1750564602585,159221,14,23,24
1740783531.861009,22.880390625,43.59948073987069,1001.1688908234205,159676,14,23,24
1740783532.8721123,22.873359375,43.64077940734187,1001.1710127404374,159372,14,23,24
1740783533.8831525,22.8669140625,43.70020191057102,1001.1637857911057,159676,14,23,24
1740783534.8942757,22.86203125,43.73574982238367,1001.1574248977204,159828,14,23,24
1740783535.905378,22.85734375,43.77132698270994,1001.1617053459631,160749,14,23,24
1740783536.9173865,22.8473828125,43.79427280416536,1001.1589780969517,160441,14,21,23
1740783537.929735,22.8337109375,43.816799715722425,1001.1501090788572,161058,14,22,23
1740783538.9420524,22.820234375,43.82128932255128,1001.1535999647349,159828,14,22,23
1740783539.9540668,22.80890625,43.85010620423893,1001.1606455879845,162149,14,22,24
1740783540.966583,22.79796875,43.87897164349589,1001.1580197159598,161368,14,22,24
1740783541.979806,22.7878125,43.90793012077632,1001.1601254129898,162464,14,22,24
1740783542.9924178,22.778828125,43.937026195521675,1001.1590116865681,160903,14,23,25
1740783544.0048041,22.771796875,43.94827469207708,1001.1576912916685,161680,14,23,25
1740783545.0174437,22.7676953125,43.97793261427317,1001.1474640002488,161992,14,23,25
1740783546.0298998,22.7630078125,44.01355530552972,1001.1448641890962,161680,14,22,24
