Timestamp,Mag_X (uT),Mag_Y (uT),Mag_Z (uT),Mag_Total (uT)
2025-04-29 13:14:17,15.784858228588133,-41.53756211634025,-15.711780181233555,47.13163324486915
2025-04-29 13:14:18,15.697164571762642,-41.216018707980126,-15.638702133878981,46.79455286848843
2025-04-29 13:14:19,15.974861151710027,-41.47909967845659,-15.711780181233555,47.14416120173479
2025-04-29 13:14:20,16.208710903244665,-40.909090909090914,-15.594855305466238,46.68485343397423
2025-04-29 13:14:21,15.931014323297282,-41.230634317451035,-15.770242619117218,46.93040566471054
2025-04-29 13:14:22,15.30254311604794,-41.53756211634025,-15.638702133878981,46.94790620272135
2025-04-29 13:14:23,15.536392867582578,-41.24524992692195,-14.717918737211342,46.46684061591968
2025-04-29 13:14:24,15.477930429698919,-41.59602455422391,-15.609470914937154,47.04732905645619
2025-04-29 13:14:25,15.638702133878981,-41.24524992692195,-15.784858228588133,46.849774762138104
2025-04-29 13:14:26,17.655656240865245,-41.18678748903829,-13.197895352236188,46.7146454839527
2025-04-29 13:14:27,17.655656240865245,-41.44986845951476,-13.197895352236188,46.94675957225651
2025-04-29 13:14:28,17.158725518854137,-42.18064893306051,-12.61327097339959,47.251704842194634
2025-04-29 13:14:29,17.217187956737796,-41.44986845951476,-12.58403975445776,46.6141739494597
2025-04-29 13:14:30,17.889505992399883,-41.566793335282085,-12.291727565039462,46.89263587561818
2025-04-29 13:14:31,17.480268927214265,-42.15141771411868,-12.233265127155803,47.24356668107454
2025-04-29 13:14:32,17.34872844197603,-41.216018707980126,-13.007892429114293,46.57192117722228
2025-04-29 13:14:33,17.363344051446948,-41.80064308681672,-12.218649517684888,46.88363120702552
2025-04-29 13:14:34,16.997953814674073,-41.84448991522947,-12.8178895059924,46.948802557034014
2025-04-29 13:14:35,17.29026600409237,-41.30371236480561,-12.61327097339959,46.51929232324233
2025-04-29 13:14:36,17.436422098801522,-41.65448699210757,-13.490207541654486,47.128662209956104
2025-04-29 13:14:37,17.55334697456884,-41.77141186787489,-13.02250803858521,47.14399808098864
2025-04-29 13:14:38,16.39871382636656,-41.44986845951476,-12.96404560070155,46.42279492670828
